date,store_id,store_region,sku_id,category,our_price,competitor_price,unit_cost,promotion_flag,is_holiday,available_stock,units_sold,stockout_flag
2024-09-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.84,8.41,5.49,0,0,107,53,0
2024-09-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.24,8.63,5.49,0,0,81,35,0
2024-09-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.09,8.58,5.49,1,0,138,70,0
2024-09-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.87,8.4,5.49,0,0,94,34,0
2024-09-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.88,8.57,5.49,0,0,124,50,0
2024-09-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.06,8.49,5.49,0,0,69,50,0
2024-09-10,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.86,8.48,5.49,0,0,102,35,0
2024-09-11,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.43,8.37,5.49,0,0,95,47,0
2024-09-12,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.67,8.3,5.49,0,0,92,58,0
2024-09-13,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.38,8.37,5.49,0,0,81,49,0
2024-09-14,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.46,8.41,5.49,1,0,123,52,0
2024-09-15,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.38,8.22,5.49,0,0,77,53,0
2024-09-16,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.47,8.26,5.49,0,0,55,53,0
2024-09-17,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.8,7.98,5.49,0,0,89,47,0
2024-09-18,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.94,7.99,5.49,0,0,54,39,0
2024-09-19,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.68,7.95,5.49,0,0,95,35,0
2024-09-20,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.72,7.86,5.49,0,0,125,31,0
2024-09-21,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.17,7.97,5.49,0,0,77,56,0
2024-09-22,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.21,8.03,5.49,0,0,104,46,0
2024-09-23,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.53,7.97,5.49,0,0,75,55,0
2024-09-24,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.53,7.93,5.49,0,0,51,39,0
2024-09-25,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.43,8.03,5.49,0,0,86,47,0
2024-09-26,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.06,7.95,5.49,0,0,83,46,0
2024-09-27,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.33,8.04,5.49,0,0,80,47,0
2024-09-28,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.98,7.99,5.49,0,0,81,38,0
2024-09-29,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.28,8.06,5.49,0,0,78,46,0
2024-09-30,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.69,8.25,5.49,0,0,89,57,0
2024-10-01,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.99,8.3,5.49,0,0,98,42,0
2024-10-02,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.32,8.24,5.49,0,0,74,50,0
2024-10-03,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.18,8.09,5.49,1,0,99,48,0
2024-10-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.33,7.92,5.49,0,0,57,46,0
2024-10-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.72,7.95,5.49,0,0,97,60,0
2024-10-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.73,7.92,5.49,0,0,88,61,0
2024-10-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.1,7.8,5.49,0,0,56,50,0
2024-10-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.01,7.76,5.49,0,0,92,34,0
2024-10-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.0,7.55,5.49,0,0,75,47,0
2024-10-10,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.65,7.44,5.49,0,0,102,52,0
2024-10-11,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.04,7.52,5.49,0,0,92,23,0
2024-10-12,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.17,7.52,5.49,1,0,167,101,0
2024-10-13,KUL_01,Kuala Lumpur,SKU_001,Beverages,7.67,7.49,5.49,0,0,91,57,0
2024-10-14,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.22,7.49,5.49,0,0,62,32,0
2024-10-15,KUL_01,Kuala Lumpur,SKU_001,Beverages,7.34,7.58,5.49,1,0,146,74,0
2024-10-16,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.41,7.57,5.49,0,0,91,34,0
2024-10-17,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.98,7.59,5.49,0,0,91,42,0
2024-10-18,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.2,7.81,5.49,0,0,76,51,0
2024-10-19,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.29,7.78,5.49,0,0,71,42,0
2024-10-20,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.25,7.88,5.49,0,0,99,28,0
2024-10-21,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.43,7.86,5.49,1,0,81,65,0
2024-10-22,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.83,7.97,5.49,0,0,70,34,0
2024-10-23,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.95,7.92,5.49,0,0,75,48,0
2024-10-24,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.91,7.83,5.49,0,0,79,30,0
2024-10-25,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.69,7.85,5.49,0,0,61,32,0
2024-10-26,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.55,7.7,5.49,0,0,98,46,0
2024-10-27,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.27,7.6,5.49,0,0,63,63,1
2024-10-28,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.86,7.71,5.49,0,0,53,53,1
2024-10-29,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.86,7.81,5.49,0,0,85,37,0
2024-10-30,KUL_01,Kuala Lumpur,SKU_001,Beverages,7.53,7.96,5.49,1,0,106,71,0
2024-10-31,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.36,8.03,5.49,0,0,78,59,0
2024-11-01,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.66,7.96,5.49,0,0,67,42,0
2024-11-02,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.74,7.95,5.49,0,0,70,52,0
2024-11-03,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.49,7.97,5.49,0,0,99,45,0
2024-11-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.0,7.83,5.49,0,0,66,43,0
2024-11-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.66,7.77,5.49,0,0,74,61,0
2024-11-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.83,7.85,5.49,0,0,84,31,0
2024-11-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,7.4,7.72,5.49,1,0,115,51,0
2024-11-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,7.88,7.68,5.49,0,0,97,75,0
2024-11-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.17,7.78,5.49,0,0,113,67,0
2024-11-10,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.19,7.89,5.49,0,0,102,50,0
2024-11-11,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.04,7.8,5.49,0,0,83,61,0
2024-11-12,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.28,7.87,5.49,0,0,95,37,0
2024-11-13,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.21,7.96,5.49,0,0,93,27,0
2024-11-14,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.87,8.11,5.49,0,0,87,33,0
2024-11-15,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.88,7.85,5.49,0,0,92,61,0
2024-11-16,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.17,7.74,5.49,0,0,89,51,0
2024-11-17,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.33,7.67,5.49,0,0,102,47,0
2024-11-18,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.92,7.72,5.49,0,0,95,41,0
2024-11-19,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.13,8.01,5.49,0,0,87,46,0
2024-11-20,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.43,8.02,5.49,0,0,96,26,0
2024-11-21,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.51,8.04,5.49,0,0,96,57,0
2024-11-22,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.68,8.03,5.49,0,0,103,44,0
2024-11-23,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.07,8.0,5.49,0,0,124,36,0
2024-11-24,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.04,7.91,5.49,0,0,121,31,0
2024-11-25,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.99,7.93,5.49,0,0,84,32,0
2024-11-26,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.03,7.96,5.49,0,0,59,29,0
2024-11-27,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.2,8.0,5.49,1,0,123,49,0
2024-11-28,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.31,8.05,5.49,0,0,72,46,0
2024-11-29,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.23,7.91,5.49,0,0,126,64,0
2024-11-30,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.54,7.72,5.49,0,0,112,68,0
2024-12-01,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.64,7.72,5.49,0,0,100,100,1
2024-12-02,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.26,7.79,5.49,0,0,102,40,0
2024-12-03,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.11,7.76,5.49,0,0,64,34,0
2024-12-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.86,7.86,5.49,0,0,50,50,1
2024-12-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.6,7.88,5.49,0,0,114,46,0
2024-12-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.23,8.07,5.49,0,0,121,63,0
2024-12-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.31,7.95,5.49,0,0,103,84,0
2024-12-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.48,8.07,5.49,0,0,99,45,0
2024-12-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.36,8.04,5.49,0,0,90,60,0
2024-12-10,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.46,8.17,5.49,0,0,93,58,0
2024-12-11,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.87,8.22,5.49,0,0,77,48,0
2024-12-12,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.79,8.29,5.49,0,0,65,28,0
2024-12-13,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.89,8.13,5.49,0,0,101,75,0
2024-12-14,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.02,8.05,5.49,0,0,106,55,0
2024-12-15,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.19,7.98,5.49,0,0,90,75,0
2024-12-16,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.3,8.02,5.49,0,0,73,42,0
2024-12-17,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.81,8.09,5.49,0,0,85,47,0
2024-12-18,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.32,8.03,5.49,0,0,114,56,0
2024-12-19,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.73,8.02,5.49,0,0,76,49,0
2024-12-20,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.63,7.99,5.49,0,1,83,27,0
2024-12-21,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.41,8.13,5.49,0,1,76,76,1
2024-12-22,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.1,8.07,5.49,0,1,112,43,0
2024-12-23,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.18,8.04,5.49,0,1,84,72,0
2024-12-24,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.06,7.98,5.49,0,1,87,45,0
2024-12-25,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.93,7.92,5.49,0,1,119,45,0
2024-12-26,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.19,8.0,5.49,0,1,89,58,0
2024-12-27,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.98,8.04,5.49,0,1,89,41,0
2024-12-28,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.19,8.09,5.49,0,1,85,42,0
2024-12-29,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.93,8.09,5.49,0,1,130,62,0
2024-12-30,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.49,8.35,5.49,0,1,74,26,0
2024-12-31,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.32,8.23,5.49,0,1,84,45,0
2025-01-01,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.48,8.27,5.49,0,1,89,38,0
2025-01-02,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.37,8.3,5.49,0,1,134,71,0
2025-01-03,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.38,8.33,5.49,0,1,107,107,1
2025-01-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.01,8.48,5.49,1,1,168,71,0
2025-01-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.4,8.57,5.49,0,0,121,57,0
2025-01-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.44,8.55,5.49,0,0,87,41,0
2025-01-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.17,8.67,5.49,0,0,111,57,0
2025-01-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.01,8.79,5.49,0,0,90,50,0
2025-01-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.86,8.93,5.49,0,0,109,54,0
2025-01-10,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.19,9.0,5.49,0,0,131,60,0
2025-01-11,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.55,9.1,5.49,0,0,113,56,0
2025-01-12,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.42,9.08,5.49,0,0,122,61,0
2025-01-13,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.47,9.07,5.49,0,0,77,57,0
2025-01-14,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.57,9.3,5.49,0,0,89,53,0
2025-01-15,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.32,9.34,5.49,0,0,55,36,0
2025-01-16,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.6,9.25,5.49,0,0,80,40,0
2025-01-17,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.89,9.12,5.49,0,0,125,48,0
2025-01-18,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.83,9.18,5.49,0,0,116,44,0
2025-01-19,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.36,9.21,5.49,0,0,85,73,0
2025-01-20,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.38,9.11,5.49,0,0,64,34,0
2025-01-21,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.02,8.93,5.49,0,0,112,52,0
2025-01-22,KUL_01,Kuala Lumpur,SKU_001,Beverages,7.97,8.76,5.49,1,0,111,48,0
2025-01-23,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.51,8.52,5.49,0,0,79,74,0
2025-01-24,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.91,8.59,5.49,0,0,112,35,0
2025-01-25,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.48,8.63,5.49,0,0,122,80,0
2025-01-26,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.16,8.6,5.49,0,0,109,57,0
2025-01-27,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.01,8.52,5.49,0,0,69,60,0
2025-01-28,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.13,8.44,5.49,0,0,102,45,0
2025-01-29,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.78,8.28,5.49,0,0,93,39,0
2025-01-30,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.64,8.35,5.49,0,0,84,35,0
2025-01-31,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.19,8.47,5.49,0,0,98,40,0
2025-02-01,KUL_01,Kuala Lumpur,SKU_001,Beverages,7.84,8.45,5.49,1,1,184,113,0
2025-02-02,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.63,8.57,5.49,0,1,113,108,0
2025-02-03,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.95,8.53,5.49,0,1,125,38,0
2025-02-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.09,8.6,5.49,0,1,92,53,0
2025-02-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.28,8.83,5.49,0,0,91,54,0
2025-02-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.33,8.81,5.49,0,0,98,49,0
2025-02-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.56,8.87,5.49,0,0,88,72,0
2025-02-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.37,8.98,5.49,0,0,102,68,0
2025-02-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.43,8.96,5.49,0,0,125,51,0
2025-02-10,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.56,9.05,5.49,0,0,118,49,0
2025-02-11,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.7,9.3,5.49,0,0,62,59,0
2025-02-12,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.94,9.28,5.49,0,0,104,86,0
2025-02-13,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.94,9.44,5.49,0,0,86,49,0
2025-02-14,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.71,9.55,5.49,0,0,85,75,0
2025-02-15,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.4,9.67,5.49,1,0,224,90,0
2025-02-16,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.24,9.65,5.49,0,0,111,81,0
2025-02-17,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.95,9.45,5.49,0,0,80,34,0
2025-02-18,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.13,9.57,5.49,0,0,77,67,0
2025-02-19,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.0,9.45,5.49,0,0,100,67,0
2025-02-20,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.09,9.5,5.49,0,0,106,66,0
2025-02-21,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.18,9.54,5.49,0,0,119,75,0
2025-02-22,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.81,9.69,5.49,1,0,151,102,0
2025-02-23,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.33,9.85,5.49,0,0,104,87,0
2025-02-24,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.66,9.83,5.49,0,0,112,56,0
2025-02-25,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.57,10.22,5.49,0,0,89,49,0
2025-02-26,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.36,10.39,5.49,1,0,121,72,0
2025-02-27,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.95,10.28,5.49,0,0,141,70,0
2025-02-28,KUL_01,Kuala Lumpur,SKU_001,Beverages,8.83,10.25,5.49,1,0,174,121,0
2025-03-01,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.93,10.29,5.49,0,0,129,71,0
2025-03-02,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.13,10.43,5.49,0,0,85,64,0
2025-03-03,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.5,10.11,5.49,0,0,77,64,0
2025-03-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.83,10.06,5.49,0,0,106,61,0
2025-03-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.88,10.04,5.49,0,0,92,57,0
2025-03-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.23,10.08,5.49,0,0,91,56,0
2025-03-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.57,10.44,5.49,0,0,97,63,0
2025-03-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.41,10.63,5.49,0,0,100,56,0
2025-03-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.29,10.57,5.49,0,0,78,37,0
2025-03-10,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.9,10.58,5.49,0,0,69,61,0
2025-03-11,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.1,10.63,5.49,0,0,86,62,0
2025-03-12,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.09,10.43,5.49,1,0,135,48,0
2025-03-13,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.91,10.67,5.49,0,0,114,69,0
2025-03-14,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.38,10.88,5.49,0,0,94,54,0
2025-03-15,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.06,10.74,5.49,0,0,97,64,0
2025-03-16,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.34,10.78,5.49,0,0,106,56,0
2025-03-17,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.68,10.93,5.49,0,0,118,72,0
2025-03-18,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.84,11.03,5.49,0,0,84,26,0
2025-03-19,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.6,11.05,5.49,0,0,67,57,0
2025-03-20,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.88,11.05,5.49,0,0,78,64,0
2025-03-21,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.37,11.02,5.49,0,0,91,91,1
2025-03-22,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.6,11.07,5.49,0,0,87,87,1
2025-03-23,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.82,10.96,5.49,0,0,145,79,0
2025-03-24,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.01,11.06,5.49,0,0,103,65,0
2025-03-25,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.09,10.92,5.49,0,0,94,37,0
2025-03-26,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.13,10.86,5.49,0,0,106,33,0
2025-03-27,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.76,11.06,5.49,0,0,101,53,0
2025-03-28,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.2,11.08,5.49,0,0,127,56,0
2025-03-29,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.03,11.12,5.49,0,0,113,50,0
2025-03-30,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.14,11.24,5.49,0,0,81,40,0
2025-03-31,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.53,11.33,5.49,0,0,63,30,0
2025-04-01,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.43,11.5,5.49,0,0,82,53,0
2025-04-02,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.33,11.55,5.49,1,0,133,58,0
2025-04-03,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.68,11.13,5.49,0,0,84,49,0
2025-04-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.48,11.17,5.49,0,0,94,78,0
2025-04-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.87,11.14,5.49,0,0,160,33,0
2025-04-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.44,11.17,5.49,1,0,201,115,0
2025-04-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.18,11.27,5.49,0,0,87,55,0
2025-04-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.59,11.21,5.49,0,0,98,42,0
2025-04-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.1,11.58,5.49,0,0,75,48,0
2025-04-10,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.92,11.69,5.49,0,0,83,31,0
2025-04-11,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.57,11.24,5.49,0,0,109,104,0
2025-04-12,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.72,11.13,5.49,0,0,118,55,0
2025-04-13,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.8,11.15,5.49,0,0,110,40,0
2025-04-14,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.81,11.06,5.49,0,0,114,52,0
2025-04-15,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.61,11.0,5.49,0,0,69,56,0
2025-04-16,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.38,11.21,5.49,0,0,85,50,0
2025-04-17,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.62,11.13,5.49,0,0,99,56,0
2025-04-18,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.04,11.28,5.49,1,0,143,96,0
2025-04-19,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.66,11.17,5.49,0,0,133,90,0
2025-04-20,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.9,11.12,5.49,0,0,59,47,0
2025-04-21,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.51,11.08,5.49,0,0,75,43,0
2025-04-22,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.4,11.08,5.49,0,0,127,48,0
2025-04-23,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.72,11.05,5.49,0,0,95,40,0
2025-04-24,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.42,10.86,5.49,0,0,98,66,0
2025-04-25,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.77,10.9,5.49,0,0,107,33,0
2025-04-26,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.11,10.55,5.49,0,0,106,65,0
2025-04-27,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.33,10.51,5.49,0,0,95,59,0
2025-04-28,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.34,10.58,5.49,0,0,82,46,0
2025-04-29,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.32,10.64,5.49,0,0,92,59,0
2025-04-30,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.32,10.89,5.49,0,0,89,50,0
2025-05-01,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.14,10.58,5.49,0,0,105,37,0
2025-05-02,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.79,10.53,5.49,0,0,98,36,0
2025-05-03,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.11,10.4,5.49,0,0,93,41,0
2025-05-04,KUL_01,Kuala Lumpur,SKU_001,Beverages,11.11,10.51,5.49,0,0,111,62,0
2025-05-05,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.35,10.66,5.49,0,0,103,44,0
2025-05-06,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.49,10.55,5.49,0,0,76,76,1
2025-05-07,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.11,10.4,5.49,0,0,91,55,0
2025-05-08,KUL_01,Kuala Lumpur,SKU_001,Beverages,10.16,10.32,5.49,0,0,94,56,0
2025-05-09,KUL_01,Kuala Lumpur,SKU_001,Beverages,9.85,10.14,5.49,0,0,87,62,0
